Fecha,ID_Producto,Producto,Categoria,ID_Cliente,Cliente,Cantidad,Precio_Unitario,Region,Canal,Factura_ID
2023-06-04 00:00:00,P004,Campera Rompeviento,Indumentaria,C010,Running World,10,210.0,Neuquen,Mayorista,F338005
2023-11-16 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,17,35.0,Tucuman,Mayorista,F143894
2024-01-05 00:00:00,P005,Medias Tecnicas,Indumentaria,C010,Running World,3,25.0,Salta,Online,F404291
2023-08-18 00:00:00,P001,Zapatillas Running,Calzado,C006,UrbanFit,14,120.5,Chaco,Online,F711303
2024-11-22 00:00:00,P003,Short Entrenamiento,Indumentaria,C002,Indumentaria Norte,8,60.0,Tucuman,Mayorista,F473042
2023-04-23 00:00:00,P008,Botines Futbol,Calzado,C001,Deportes SA,17,250.0,Neuquen,Online,F286551
2025-09-05 00:00:00,P007,Buzo Deportivo,Indumentaria,C003,Outlet Sur,9,150.0,Entre Rios,Online,F476671
2024-04-14 00:00:00,P007,Buzo Deportivo,Indumentaria,C002,Indumentaria Norte,17,150.0,Tucuman,Mayorista,F274526
2024-08-23 00:00:00,P003,Short Entrenamiento,Indumentaria,C004,Tiendas Centro,9,60.0,Corrientes,Online,F756087
2025-11-06 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,17,70.0,Corrientes,Tienda,F712790
2023-01-03 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,11,70.0,Entre Rios,Mayorista,F772348
2025-04-28 00:00:00,P008,Botines Futbol,Calzado,C006,UrbanFit,7,250.0,Corrientes,Online,F743715
2023-04-08 00:00:00,P009,Mochila Gym,Accesorios,C005,MegaSports,17,180.0,Tucuman,Mayorista,F310174
2025-12-28 00:00:00,P002,Remera Deportiva,Indumentaria,C004,Tiendas Centro,5,45.0,Chaco,Tienda,F361686
2023-07-19 00:00:00,P004,Campera Rompeviento,Indumentaria,C003,Outlet Sur,2,210.0,Corrientes,Online,F664849
2025-01-24 00:00:00,P010,Guantes Invierno,Accesorios,C002,Indumentaria Norte,12,70.0,Salta,Online,F434656
2024-05-20 00:00:00,P004,Campera Rompeviento,Indumentaria,C007,Fitness Pro,8,210.0,Mendoza,Online,F241814
2024-09-06 00:00:00,P006,Gorra Visera,Accesorios,C006,UrbanFit,16,35.0,Santa Fe,Online,F714468
2025-01-20 00:00:00,P002,Remera Deportiva,Indumentaria,C002,Indumentaria Norte,10,45.0,Corrientes,Online,F442453
2024-04-03 00:00:00,P002,Remera Deportiva,Indumentaria,C003,Outlet Sur,12,45.0,Santa Fe,Tienda,F866331
2025-03-02 00:00:00,P009,Mochila Gym,Accesorios,C002,Indumentaria Norte,12,180.0,Chaco,Mayorista,F249532
2023-02-27 00:00:00,P010,Guantes Invierno,Accesorios,C002,Indumentaria Norte,3,70.0,Chaco,Mayorista,F534780
2024-11-12 00:00:00,P009,Mochila Gym,Accesorios,C004,Tiendas Centro,4,180.0,Santa Fe,Mayorista,F610711
2024-10-24 00:00:00,P005,Medias Tecnicas,Indumentaria,C008,TodoDeporte,8,25.0,Neuquen,Tienda,F209389
2024-03-02 00:00:00,P009,Mochila Gym,Accesorios,C004,Tiendas Centro,6,180.0,Tucuman,Online,F137512
2023-02-04 00:00:00,P004,Campera Rompeviento,Indumentaria,C002,Indumentaria Norte,9,210.0,Santa Fe,Tienda,F157068
2023-11-18 00:00:00,P005,Medias Tecnicas,Indumentaria,C008,TodoDeporte,17,25.0,Tucuman,Tienda,F771408
2024-01-07 00:00:00,P010,Guantes Invierno,Accesorios,C002,Indumentaria Norte,14,70.0,Buenos Aires,Online,F308517
2024-04-03 00:00:00,P003,Short Entrenamiento,Indumentaria,C003,Outlet Sur,7,60.0,Salta,Tienda,F199950
2025-12-12 00:00:00,P003,Short Entrenamiento,Indumentaria,C008,TodoDeporte,15,60.0,Cordoba,Online,F342547
2024-01-16 00:00:00,P005,Medias Tecnicas,Indumentaria,C001,Deportes SA,6,25.0,Tucuman,Tienda,F338043
2024-12-25 00:00:00,P005,Medias Tecnicas,Indumentaria,C009,ZonaActiva,4,25.0,Mendoza,Mayorista,F693042
2023-06-04 00:00:00,P003,Short Entrenamiento,Indumentaria,C010,Running World,4,60.0,Entre Rios,Online,F342977
2024-03-26 00:00:00,P010,Guantes Invierno,Accesorios,C001,Deportes SA,2,70.0,Santa Fe,Online,F232564
2025-02-08 00:00:00,P002,Remera Deportiva,Indumentaria,C003,Outlet Sur,15,45.0,Salta,Tienda,F470138
2023-08-30 00:00:00,P004,Campera Rompeviento,Indumentaria,C005,MegaSports,15,210.0,Chaco,Online,F602964
2023-09-04 00:00:00,P003,Short Entrenamiento,Indumentaria,C010,Running World,12,60.0,Entre Rios,Online,F749391
2023-05-09 00:00:00,P004,Campera Rompeviento,Indumentaria,C005,MegaSports,18,210.0,Tucuman,Tienda,F522141
2024-02-27 00:00:00,P006,Gorra Visera,Accesorios,C006,UrbanFit,17,35.0,Entre Rios,Mayorista,F190129
2023-09-16 00:00:00,P001,Zapatillas Running,Calzado,C003,Outlet Sur,20,120.5,Chaco,Tienda,F833335
2023-05-08 00:00:00,P009,Mochila Gym,Accesorios,C004,Tiendas Centro,15,180.0,Neuquen,Tienda,F535747
2025-12-01 00:00:00,P009,Mochila Gym,Accesorios,C005,MegaSports,17,180.0,Neuquen,Mayorista,F185994
2024-07-26 00:00:00,P005,Medias Tecnicas,Indumentaria,C003,Outlet Sur,16,25.0,Salta,Online,F395003
2023-12-01 00:00:00,P006,Gorra Visera,Accesorios,C007,Fitness Pro,5,35.0,Salta,Online,F509284
2025-04-01 00:00:00,P005,Medias Tecnicas,Indumentaria,C007,Fitness Pro,8,25.0,Entre Rios,Online,F631701
2024-09-12 00:00:00,P003,Short Entrenamiento,Indumentaria,C009,ZonaActiva,7,60.0,Entre Rios,Online,F563718
2024-12-28 00:00:00,P006,Gorra Visera,Accesorios,C007,Fitness Pro,7,35.0,Neuquen,Mayorista,F636075
2024-09-13 00:00:00,P010,Guantes Invierno,Accesorios,C006,UrbanFit,18,70.0,Neuquen,Mayorista,F106760
2024-02-03 00:00:00,P010,Guantes Invierno,Accesorios,C005,MegaSports,9,70.0,Buenos Aires,Online,F785362
2024-07-30 00:00:00,P003,Short Entrenamiento,Indumentaria,C006,UrbanFit,2,60.0,Cordoba,Tienda,F759706
2025-04-09 00:00:00,P002,Remera Deportiva,Indumentaria,C002,Indumentaria Norte,10,45.0,Corrientes,Tienda,F636655
2023-07-04 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,7,35.0,Chaco,Online,F550052
2025-04-21 00:00:00,P004,Campera Rompeviento,Indumentaria,C006,UrbanFit,10,210.0,Salta,Online,F355173
2024-05-17 00:00:00,P002,Remera Deportiva,Indumentaria,C010,Running World,4,45.0,Entre Rios,Online,F828436
2024-03-28 00:00:00,P002,Remera Deportiva,Indumentaria,C004,Tiendas Centro,17,45.0,Salta,Tienda,F328555
2023-07-23 00:00:00,P002,Remera Deportiva,Indumentaria,C001,Deportes SA,14,45.0,Cordoba,Tienda,F333526
2023-02-19 00:00:00,P005,Medias Tecnicas,Indumentaria,C009,ZonaActiva,19,25.0,Chaco,Tienda,F275776
2023-12-16 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,18,70.0,Mendoza,Tienda,F409283
2025-02-19 00:00:00,P007,Buzo Deportivo,Indumentaria,C002,Indumentaria Norte,14,150.0,Corrientes,Tienda,F641384
2023-09-16 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,7,35.0,Buenos Aires,Tienda,F326368
2025-12-12 00:00:00,P002,Remera Deportiva,Indumentaria,C008,TodoDeporte,2,45.0,Cordoba,Tienda,F482289
2023-08-19 00:00:00,P002,Remera Deportiva,Indumentaria,C010,Running World,18,45.0,Chaco,Tienda,F637168
2023-04-30 00:00:00,P010,Guantes Invierno,Accesorios,C010,Running World,2,70.0,Corrientes,Online,F999594
2023-06-22 00:00:00,P009,Mochila Gym,Accesorios,C010,Running World,7,180.0,Buenos Aires,Online,F751787
2023-02-14 00:00:00,P001,Zapatillas Running,Calzado,C006,UrbanFit,6,120.5,Mendoza,Tienda,F106935
2024-05-12 00:00:00,P001,Zapatillas Running,Calzado,C004,Tiendas Centro,4,120.5,Cordoba,Online,F223533
2023-09-25 00:00:00,P008,Botines Futbol,Calzado,C010,Running World,1,250.0,Buenos Aires,Mayorista,F954091
2023-11-26 00:00:00,P010,Guantes Invierno,Accesorios,C002,Indumentaria Norte,8,70.0,Neuquen,Online,F538472
2024-08-12 00:00:00,P009,Mochila Gym,Accesorios,C009,ZonaActiva,8,180.0,Cordoba,Tienda,F560476
2025-05-22 00:00:00,P003,Short Entrenamiento,Indumentaria,C004,Tiendas Centro,19,60.0,Entre Rios,Mayorista,F355661
2025-05-17 00:00:00,P007,Buzo Deportivo,Indumentaria,C004,Tiendas Centro,15,150.0,Neuquen,Mayorista,F145807
2024-02-09 00:00:00,P002,Remera Deportiva,Indumentaria,C009,ZonaActiva,3,45.0,Santa Fe,Mayorista,F342240
2025-02-11 00:00:00,P010,Guantes Invierno,Accesorios,C005,MegaSports,3,70.0,Entre Rios,Tienda,F755227
2024-06-08 00:00:00,P005,Medias Tecnicas,Indumentaria,C002,Indumentaria Norte,17,25.0,Salta,Online,F983800
2024-03-27 00:00:00,P005,Medias Tecnicas,Indumentaria,C009,ZonaActiva,17,25.0,Buenos Aires,Tienda,F766097
2025-03-17 00:00:00,P005,Medias Tecnicas,Indumentaria,C004,Tiendas Centro,14,25.0,Buenos Aires,Online,F581907
2024-12-24 00:00:00,P005,Medias Tecnicas,Indumentaria,C002,Indumentaria Norte,8,25.0,Santa Fe,Mayorista,F426724
2023-09-03 00:00:00,P002,Remera Deportiva,Indumentaria,C001,Deportes SA,10,45.0,Santa Fe,Tienda,F778500
2025-08-15 00:00:00,P006,Gorra Visera,Accesorios,C001,Deportes SA,7,35.0,Corrientes,Tienda,F123477
2024-12-11 00:00:00,P008,Botines Futbol,Calzado,C001,Deportes SA,14,250.0,Salta,Tienda,F485129
2025-04-14 00:00:00,P009,Mochila Gym,Accesorios,C006,UrbanFit,15,180.0,Neuquen,Online,F119220
2024-10-08 00:00:00,P010,Guantes Invierno,Accesorios,C009,ZonaActiva,3,70.0,Entre Rios,Online,F486914
2025-08-13 00:00:00,P002,Remera Deportiva,Indumentaria,C010,Running World,8,45.0,Salta,Online,F684242
2023-09-21 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,12,150.0,Corrientes,Mayorista,F186773
2025-01-27 00:00:00,P004,Campera Rompeviento,Indumentaria,C004,Tiendas Centro,1,210.0,Buenos Aires,Online,F112117
2024-12-08 00:00:00,P001,Zapatillas Running,Calzado,C003,Outlet Sur,8,120.5,Corrientes,Mayorista,F345553
2025-02-09 00:00:00,P003,Short Entrenamiento,Indumentaria,C010,Running World,19,60.0,Buenos Aires,Online,F978539
2025-12-14 00:00:00,P009,Mochila Gym,Accesorios,C002,Indumentaria Norte,16,180.0,Tucuman,Online,F858587
2023-04-03 00:00:00,P002,Remera Deportiva,Indumentaria,C005,MegaSports,13,45.0,Corrientes,Tienda,F312985
2024-01-28 00:00:00,P003,Short Entrenamiento,Indumentaria,C004,Tiendas Centro,9,60.0,Corrientes,Mayorista,F921949
2025-08-05 00:00:00,P007,Buzo Deportivo,Indumentaria,C009,ZonaActiva,20,150.0,Neuquen,Tienda,F307198
2023-02-10 00:00:00,P002,Remera Deportiva,Indumentaria,C009,ZonaActiva,9,45.0,Entre Rios,Tienda,F687040
2024-01-15 00:00:00,P004,Campera Rompeviento,Indumentaria,C010,Running World,19,210.0,Buenos Aires,Tienda,F866806
2025-12-04 00:00:00,P001,Zapatillas Running,Calzado,C006,UrbanFit,15,120.5,Cordoba,Online,F620491
2023-10-16 00:00:00,P006,Gorra Visera,Accesorios,C001,Deportes SA,9,35.0,Neuquen,Mayorista,F810380
2025-04-02 00:00:00,P004,Campera Rompeviento,Indumentaria,C005,MegaSports,9,210.0,Tucuman,Online,F805069
2024-07-12 00:00:00,P010,Guantes Invierno,Accesorios,C005,MegaSports,20,70.0,Chaco,Online,F686809
2024-07-13 00:00:00,P001,Zapatillas Running,Calzado,C006,UrbanFit,4,120.5,Chaco,Online,F159543
2024-09-25 00:00:00,P008,Botines Futbol,Calzado,C004,Tiendas Centro,19,250.0,Cordoba,Tienda,F282405
2023-03-28 00:00:00,P005,Medias Tecnicas,Indumentaria,C004,Tiendas Centro,11,25.0,Neuquen,Tienda,F638441
2025-11-28 00:00:00,P010,Guantes Invierno,Accesorios,C001,Deportes SA,5,70.0,Santa Fe,Mayorista,F707279
2023-03-04 00:00:00,P003,Short Entrenamiento,Indumentaria,C010,Running World,19,60.0,Cordoba,Online,F443029
2025-02-05 00:00:00,P002,Remera Deportiva,Indumentaria,C007,Fitness Pro,5,45.0,Entre Rios,Mayorista,F480978
2023-06-03 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,7,150.0,Tucuman,Online,F104554
2025-07-05 00:00:00,P005,Medias Tecnicas,Indumentaria,C001,Deportes SA,9,25.0,Salta,Tienda,F533822
2024-05-03 00:00:00,P001,Zapatillas Running,Calzado,C007,Fitness Pro,14,120.5,Tucuman,Mayorista,F777301
2025-01-11 00:00:00,P004,Campera Rompeviento,Indumentaria,C001,Deportes SA,18,210.0,Salta,Tienda,F477329
2025-01-06 00:00:00,P001,Zapatillas Running,Calzado,C004,Tiendas Centro,2,120.5,Tucuman,Online,F835884
2024-09-01 00:00:00,P002,Remera Deportiva,Indumentaria,C005,MegaSports,17,45.0,Buenos Aires,Tienda,F319973
2024-04-14 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,17,150.0,Mendoza,Mayorista,F694927
2025-11-12 00:00:00,P010,Guantes Invierno,Accesorios,C010,Running World,7,70.0,Corrientes,Online,F951862
2023-04-10 00:00:00,P007,Buzo Deportivo,Indumentaria,C001,Deportes SA,16,150.0,Chaco,Online,F564646
2023-08-11 00:00:00,P005,Medias Tecnicas,Indumentaria,C005,MegaSports,16,25.0,Chaco,Online,F806447
2025-01-18 00:00:00,P002,Remera Deportiva,Indumentaria,C010,Running World,17,45.0,Mendoza,Online,F569942
2025-06-05 00:00:00,P008,Botines Futbol,Calzado,C010,Running World,3,250.0,Mendoza,Mayorista,F527348
2023-03-28 00:00:00,P008,Botines Futbol,Calzado,C007,Fitness Pro,9,250.0,Mendoza,Mayorista,F502121
2023-04-10 00:00:00,P006,Gorra Visera,Accesorios,C010,Running World,5,35.0,Tucuman,Tienda,F598014
2023-11-17 00:00:00,P010,Guantes Invierno,Accesorios,C004,Tiendas Centro,9,70.0,Tucuman,Tienda,F205767
2025-12-19 00:00:00,P003,Short Entrenamiento,Indumentaria,C007,Fitness Pro,17,60.0,Chaco,Mayorista,F921838
2023-05-15 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,14,70.0,Corrientes,Tienda,F802246
2023-06-26 00:00:00,P005,Medias Tecnicas,Indumentaria,C008,TodoDeporte,19,25.0,Mendoza,Tienda,F526279
2024-05-14 00:00:00,P003,Short Entrenamiento,Indumentaria,C004,Tiendas Centro,20,60.0,Tucuman,Mayorista,F233836
2023-10-19 00:00:00,P002,Remera Deportiva,Indumentaria,C006,UrbanFit,3,45.0,Mendoza,Tienda,F142662
2023-01-10 00:00:00,P001,Zapatillas Running,Calzado,C004,Tiendas Centro,11,120.5,Entre Rios,Mayorista,F383221
2025-01-20 00:00:00,P009,Mochila Gym,Accesorios,C001,Deportes SA,7,180.0,Cordoba,Online,F455193
2024-07-14 00:00:00,P004,Campera Rompeviento,Indumentaria,C010,Running World,13,210.0,Chaco,Mayorista,F340919
2023-02-26 00:00:00,P003,Short Entrenamiento,Indumentaria,C001,Deportes SA,3,60.0,Neuquen,Online,F592736
2023-03-02 00:00:00,P002,Remera Deportiva,Indumentaria,C006,UrbanFit,8,45.0,Neuquen,Mayorista,F943860
2023-01-11 00:00:00,P003,Short Entrenamiento,Indumentaria,C010,Running World,5,60.0,Santa Fe,Mayorista,F403825
2025-02-21 00:00:00,P001,Zapatillas Running,Calzado,C007,Fitness Pro,14,120.5,Chaco,Mayorista,F291075
2025-07-11 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,20,35.0,Neuquen,Tienda,F305426
2025-06-10 00:00:00,P005,Medias Tecnicas,Indumentaria,C010,Running World,8,25.0,Entre Rios,Online,F105398
2024-09-04 00:00:00,P004,Campera Rompeviento,Indumentaria,C009,ZonaActiva,9,210.0,Entre Rios,Mayorista,F623374
2024-04-02 00:00:00,P001,Zapatillas Running,Calzado,C010,Running World,9,120.5,Santa Fe,Mayorista,F426331
2024-08-05 00:00:00,P006,Gorra Visera,Accesorios,C006,UrbanFit,6,35.0,Tucuman,Tienda,F291868
2025-11-07 00:00:00,P009,Mochila Gym,Accesorios,C001,Deportes SA,5,180.0,Buenos Aires,Tienda,F362065
2025-01-11 00:00:00,P002,Remera Deportiva,Indumentaria,C010,Running World,20,45.0,Chaco,Online,F281118
2024-04-22 00:00:00,P002,Remera Deportiva,Indumentaria,C001,Deportes SA,13,45.0,Corrientes,Mayorista,F789881
2024-07-17 00:00:00,P009,Mochila Gym,Accesorios,C010,Running World,15,180.0,Cordoba,Online,F980908
2025-05-16 00:00:00,P006,Gorra Visera,Accesorios,C003,Outlet Sur,11,35.0,Tucuman,Mayorista,F395063
2024-08-28 00:00:00,P007,Buzo Deportivo,Indumentaria,C001,Deportes SA,7,150.0,Santa Fe,Online,F766691
2024-04-20 00:00:00,P004,Campera Rompeviento,Indumentaria,C004,Tiendas Centro,14,210.0,Buenos Aires,Online,F261590
2023-01-04 00:00:00,P004,Campera Rompeviento,Indumentaria,C003,Outlet Sur,2,210.0,Entre Rios,Mayorista,F907855
2024-04-08 00:00:00,P008,Botines Futbol,Calzado,C009,ZonaActiva,6,250.0,Santa Fe,Tienda,F242397
2025-03-11 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,17,35.0,Chaco,Tienda,F945839
2025-06-26 00:00:00,P001,Zapatillas Running,Calzado,C005,MegaSports,8,120.5,Santa Fe,Mayorista,F272540
2024-05-05 00:00:00,P003,Short Entrenamiento,Indumentaria,C003,Outlet Sur,4,60.0,Neuquen,Tienda,F979372
2025-09-22 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,18,70.0,Corrientes,Mayorista,F972802
2024-12-13 00:00:00,P002,Remera Deportiva,Indumentaria,C010,Running World,6,45.0,Entre Rios,Online,F316847
2023-06-06 00:00:00,P001,Zapatillas Running,Calzado,C002,Indumentaria Norte,1,120.5,Tucuman,Online,F106267
2025-02-22 00:00:00,P004,Campera Rompeviento,Indumentaria,C002,Indumentaria Norte,17,210.0,Cordoba,Online,F248684
2024-03-19 00:00:00,P009,Mochila Gym,Accesorios,C006,UrbanFit,19,180.0,Entre Rios,Tienda,F186126
2025-02-18 00:00:00,P001,Zapatillas Running,Calzado,C005,MegaSports,7,120.5,Chaco,Online,F181640
2023-04-30 00:00:00,P002,Remera Deportiva,Indumentaria,C006,UrbanFit,13,45.0,Entre Rios,Tienda,F663992
2023-03-10 00:00:00,P006,Gorra Visera,Accesorios,C006,UrbanFit,18,35.0,Mendoza,Mayorista,F950879
2024-05-06 00:00:00,P010,Guantes Invierno,Accesorios,C005,MegaSports,13,70.0,Neuquen,Online,F157958
2024-04-15 00:00:00,P001,Zapatillas Running,Calzado,C006,UrbanFit,8,120.5,Mendoza,Online,F266916
2023-02-26 00:00:00,P004,Campera Rompeviento,Indumentaria,C009,ZonaActiva,9,210.0,Buenos Aires,Online,F933850
2023-10-17 00:00:00,P008,Botines Futbol,Calzado,C008,TodoDeporte,1,250.0,Buenos Aires,Online,F404120
2023-05-17 00:00:00,P003,Short Entrenamiento,Indumentaria,C010,Running World,3,60.0,Chaco,Mayorista,F712475
2024-12-03 00:00:00,P004,Campera Rompeviento,Indumentaria,C010,Running World,17,210.0,Salta,Online,F283867
2025-11-29 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,12,35.0,Corrientes,Tienda,F810760
2025-07-20 00:00:00,P006,Gorra Visera,Accesorios,C002,Indumentaria Norte,5,35.0,Neuquen,Tienda,F790112
2025-11-03 00:00:00,P005,Medias Tecnicas,Indumentaria,C004,Tiendas Centro,18,25.0,Mendoza,Online,F618050
2024-11-09 00:00:00,P008,Botines Futbol,Calzado,C002,Indumentaria Norte,2,250.0,Buenos Aires,Mayorista,F125006
2024-02-22 00:00:00,P003,Short Entrenamiento,Indumentaria,C009,ZonaActiva,7,60.0,Chaco,Online,F158228
2024-03-01 00:00:00,P008,Botines Futbol,Calzado,C010,Running World,20,250.0,Mendoza,Tienda,F447679
2023-02-26 00:00:00,P010,Guantes Invierno,Accesorios,C001,Deportes SA,10,70.0,Salta,Online,F691577
2024-11-26 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,20,150.0,Corrientes,Tienda,F669256
2025-07-26 00:00:00,P010,Guantes Invierno,Accesorios,C004,Tiendas Centro,13,70.0,Mendoza,Mayorista,F781753
2024-06-07 00:00:00,P007,Buzo Deportivo,Indumentaria,C007,Fitness Pro,1,150.0,Neuquen,Tienda,F839648
2024-06-09 00:00:00,P001,Zapatillas Running,Calzado,C004,Tiendas Centro,14,120.5,Chaco,Mayorista,F389880
2024-05-09 00:00:00,P003,Short Entrenamiento,Indumentaria,C006,UrbanFit,8,60.0,Cordoba,Online,F575223
2023-04-16 00:00:00,P003,Short Entrenamiento,Indumentaria,C008,TodoDeporte,16,60.0,Chaco,Online,F903652
2023-04-07 00:00:00,P005,Medias Tecnicas,Indumentaria,C001,Deportes SA,11,25.0,Neuquen,Tienda,F865767
2024-12-24 00:00:00,P003,Short Entrenamiento,Indumentaria,C005,MegaSports,3,60.0,Chaco,Tienda,F709783
2024-04-22 00:00:00,P002,Remera Deportiva,Indumentaria,C004,Tiendas Centro,15,45.0,Buenos Aires,Tienda,F716048
2025-05-29 00:00:00,P001,Zapatillas Running,Calzado,C002,Indumentaria Norte,14,120.5,Entre Rios,Online,F386044
2024-07-11 00:00:00,P010,Guantes Invierno,Accesorios,C003,Outlet Sur,10,70.0,Cordoba,Tienda,F270753
2025-06-24 00:00:00,P008,Botines Futbol,Calzado,C007,Fitness Pro,19,250.0,Entre Rios,Online,F591104
2024-01-05 00:00:00,P004,Campera Rompeviento,Indumentaria,C007,Fitness Pro,17,210.0,Buenos Aires,Tienda,F757931
2024-08-13 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,17,150.0,Santa Fe,Online,F140998
2023-01-02 00:00:00,P009,Mochila Gym,Accesorios,C003,Outlet Sur,8,180.0,Santa Fe,Tienda,F101700
2023-09-15 00:00:00,P009,Mochila Gym,Accesorios,C007,Fitness Pro,15,180.0,Corrientes,Mayorista,F681662
2025-08-04 00:00:00,P003,Short Entrenamiento,Indumentaria,C004,Tiendas Centro,10,60.0,Corrientes,Online,F897201
2025-05-14 00:00:00,P008,Botines Futbol,Calzado,C005,MegaSports,20,250.0,Tucuman,Tienda,F930155
2023-05-09 00:00:00,P004,Campera Rompeviento,Indumentaria,C003,Outlet Sur,19,210.0,Mendoza,Online,F196538
2025-06-22 00:00:00,P006,Gorra Visera,Accesorios,C002,Indumentaria Norte,9,35.0,Salta,Mayorista,F649077
2024-04-08 00:00:00,P009,Mochila Gym,Accesorios,C002,Indumentaria Norte,15,180.0,Salta,Mayorista,F409271
2024-04-15 00:00:00,P003,Short Entrenamiento,Indumentaria,C006,UrbanFit,6,60.0,Salta,Mayorista,F816305
2025-02-28 00:00:00,P003,Short Entrenamiento,Indumentaria,C005,MegaSports,9,60.0,Buenos Aires,Mayorista,F673424
2024-11-23 00:00:00,P006,Gorra Visera,Accesorios,C006,UrbanFit,16,35.0,Chaco,Mayorista,F417690
2024-06-17 00:00:00,P003,Short Entrenamiento,Indumentaria,C002,Indumentaria Norte,14,60.0,Entre Rios,Tienda,F492811
2025-04-22 00:00:00,P003,Short Entrenamiento,Indumentaria,C006,UrbanFit,6,60.0,Tucuman,Tienda,F182846
2023-12-26 00:00:00,P005,Medias Tecnicas,Indumentaria,C007,Fitness Pro,10,25.0,Salta,Tienda,F311669
2024-04-12 00:00:00,P009,Mochila Gym,Accesorios,C009,ZonaActiva,5,180.0,Cordoba,Online,F965697
2025-03-23 00:00:00,P006,Gorra Visera,Accesorios,C007,Fitness Pro,10,35.0,Santa Fe,Online,F571699
2023-11-23 00:00:00,P008,Botines Futbol,Calzado,C007,Fitness Pro,6,250.0,Cordoba,Mayorista,F643780
2025-09-16 00:00:00,P004,Campera Rompeviento,Indumentaria,C001,Deportes SA,2,210.0,Tucuman,Tienda,F825730
2025-11-05 00:00:00,P010,Guantes Invierno,Accesorios,C005,MegaSports,13,70.0,Entre Rios,Online,F879757
2025-04-11 00:00:00,P006,Gorra Visera,Accesorios,C003,Outlet Sur,4,35.0,Cordoba,Online,F377485
2025-05-25 00:00:00,P009,Mochila Gym,Accesorios,C002,Indumentaria Norte,7,180.0,Corrientes,Mayorista,F693189
2023-07-19 00:00:00,P007,Buzo Deportivo,Indumentaria,C007,Fitness Pro,8,150.0,Mendoza,Tienda,F407940
2024-12-15 00:00:00,P003,Short Entrenamiento,Indumentaria,C005,MegaSports,16,60.0,Mendoza,Mayorista,F220699
2024-07-06 00:00:00,P009,Mochila Gym,Accesorios,C007,Fitness Pro,17,180.0,Mendoza,Tienda,F670882
2025-07-18 00:00:00,P009,Mochila Gym,Accesorios,C006,UrbanFit,19,180.0,Chaco,Tienda,F606176
2024-10-21 00:00:00,P008,Botines Futbol,Calzado,C004,Tiendas Centro,16,250.0,Neuquen,Tienda,F301195
2025-12-24 00:00:00,P004,Campera Rompeviento,Indumentaria,C009,ZonaActiva,17,210.0,Santa Fe,Online,F412329
2024-01-05 00:00:00,P005,Medias Tecnicas,Indumentaria,C004,Tiendas Centro,10,25.0,Corrientes,Online,F747651
2025-12-22 00:00:00,P002,Remera Deportiva,Indumentaria,C010,Running World,5,45.0,Chaco,Online,F631745
2024-10-14 00:00:00,P005,Medias Tecnicas,Indumentaria,C009,ZonaActiva,14,25.0,Buenos Aires,Mayorista,F901692
2023-08-18 00:00:00,P009,Mochila Gym,Accesorios,C010,Running World,6,180.0,Neuquen,Mayorista,F887420
2023-12-02 00:00:00,P003,Short Entrenamiento,Indumentaria,C001,Deportes SA,7,60.0,Entre Rios,Tienda,F869878
2025-12-17 00:00:00,P009,Mochila Gym,Accesorios,C010,Running World,12,180.0,Chaco,Online,F788728
